Time      Power          Hist_Power     FR_Position    CR_Position    RHO            InsertRho      
343.01    7.725004e-09   6.567146e-09   2.4700         22.6300        8.7660         1027.7044      
344.01    7.729199e-09   6.380829e-09   2.4700         22.6300        8.7660         1027.7044      
345.01    7.733625e-09   6.201908e-09   2.4700         22.6300        8.7660         1027.7044      
346.01    7.738225e-09   6.230567e-09   2.4667         22.6300        8.7552         1027.6937      
347.01    7.730255e-09   5.566545e-09   2.1356         22.6300        7.6792         1026.6176      
348.01    7.714972e-09   6.300178e-09   1.6935         22.6300        6.2423         1025.1808      
349.01    7.688307e-09   5.378632e-09   1.0456         22.6300        4.1367         1023.0751      
350.01    7.664821e-09   6.193860e-09   0.6056         22.6300        2.7067         1021.6451      
351.01    7.639281e-09   5.441635e-09   0.1683         22.6300        1.2854         1020.2239      
352.01    7.621761e-09   6.334420e-09   0.0000         22.6300        0.7385         1019.6769      
353.01    7.611057e-09   5.199946e-09   0.0000         22.6300        0.7385         1019.6769      
354.01    7.601882e-09   6.370694e-09   0.0000         22.6300        0.7385         1019.6769      
355.01    7.593730e-09   5.198854e-09   0.0000         22.6300        0.7385         1019.6769      
356.01    7.586386e-09   6.262806e-09   0.0000         22.6300        0.7385         1019.6769      
357.01    7.579714e-09   5.228866e-09   0.0000         22.6300        0.7385         1019.6769      
358.01    7.573616e-09   6.307078e-09   0.0000         22.6300        0.7385         1019.6769      
359.01    7.568019e-09   6.062510e-09   0.0000         22.6300        0.7385         1019.6769      
360.01    7.562864e-09   6.270882e-09   0.0000         22.6300        0.7385         1019.6769      
361.01    7.558103e-09   6.025600e-09   0.0000         22.6300        0.7385         1019.6769      
CPU TIME: 0.0266 seconds.
