Time      Power          Hist_Power     FR_Position    CR_Position    RHO            InsertRho      
83.00     2.684935e-08   3.072560e-08   21.0000        22.6200        169.1594       1188.0979      
84.00     2.795579e-08   3.235940e-08   21.0000        22.6200        169.1594       1188.0979      
85.00     2.910700e-08   3.467370e-08   21.0000        22.6200        169.1594       1188.0979      
86.00     3.030485e-08   3.912910e-08   21.0000        22.6200        169.1594       1188.0979      
87.00     3.155124e-08   3.672820e-08   21.0000        22.6200        169.1594       1188.0979      
88.00     3.284820e-08   3.981070e-08   21.0000        22.6200        169.1594       1188.0979      
89.00     3.419779e-08   4.144770e-08   21.0000        22.6200        169.1594       1188.0979      
90.00     3.560219e-08   4.290420e-08   21.0000        22.6200        169.1594       1188.0979      
91.00     3.706365e-08   4.466840e-08   21.0000        22.6200        169.1594       1188.0979      
92.00     3.858452e-08   4.650500e-08   21.0000        22.6200        169.1594       1188.0979      
93.00     4.016723e-08   5.158220e-08   21.0000        22.6200        169.1594       1188.0979      
94.00     4.181433e-08   5.099180e-08   21.0000        22.6200        169.1594       1188.0979      
95.00     4.352846e-08   5.721370e-08   21.0000        22.6200        169.1594       1188.0979      
96.00     4.531236e-08   5.623410e-08   21.0000        22.6200        169.1594       1188.0979      
97.00     4.716890e-08   6.606930e-08   21.0000        22.6200        169.1594       1188.0979      
98.00     4.910106e-08   6.165950e-08   21.0000        22.6200        169.1594       1188.0979      
99.00     5.111193e-08   6.456540e-08   21.0000        22.6200        169.1594       1188.0979      
100.00    5.320473e-08   7.585780e-08   21.0000        22.6200        169.1594       1188.0979      
101.00    5.538283e-08   7.079460e-08   21.0000        22.6200        169.1594       1188.0979      
102.00    5.764971e-08   8.035260e-08   21.0000        22.6200        169.1594       1188.0979      
103.00    6.000901e-08   7.852360e-08   21.0000        22.6200        169.1594       1188.0979      
104.00    6.246451e-08   8.175230e-08   21.0000        22.6200        169.1594       1188.0979      
105.00    6.502015e-08   8.963960e-08   21.0000        22.6200        169.1594       1188.0979      
106.00    6.768001e-08   8.963960e-08   21.0000        22.6200        169.1594       1188.0979      
107.00    7.044838e-08   9.828790e-08   21.0000        22.6200        169.1594       1188.0979      
108.00    7.332967e-08   9.772370e-08   21.0000        22.6200        169.1594       1188.0979      
109.00    7.632851e-08   1.071520e-07   21.0000        22.6200        169.1594       1188.0979      
110.00    7.944972e-08   1.102810e-07   21.0000        22.6200        169.1594       1188.0979      
111.00    8.269828e-08   1.128500e-07   21.0000        22.6200        169.1594       1188.0979      
112.00    8.607940e-08   1.318260e-07   21.0000        22.6200        169.1594       1188.0979      
113.00    8.959851e-08   1.244510e-07   21.0000        22.6200        169.1594       1188.0979      
114.00    9.326125e-08   1.364580e-07   21.0000        22.6200        169.1594       1188.0979      
115.00    9.707347e-08   1.396370e-07   21.0000        22.6200        169.1594       1188.0979      
116.00    1.010413e-07   1.428890e-07   21.0000        22.6200        169.1594       1188.0979      
117.00    1.051711e-07   1.612500e-07   21.0000        22.6200        169.1594       1188.0979      
118.00    1.094695e-07   1.557760e-07   21.0000        22.6200        169.1594       1188.0979      
119.00    1.139433e-07   1.631170e-07   21.0000        22.6200        169.1594       1188.0979      
120.00    1.185998e-07   1.757920e-07   21.0000        22.6200        169.1594       1188.0979      
121.00    1.234464e-07   1.788550e-07   21.0000        22.6200        169.1594       1188.0979      
122.00    1.284908e-07   1.949840e-07   21.0000        22.6200        169.1594       1188.0979      
123.00    1.337412e-07   1.949840e-07   21.0000        22.6200        169.1594       1188.0979      
124.00    1.392060e-07   2.251650e-07   21.0000        22.6200        169.1594       1188.0979      
125.00    1.448939e-07   2.162720e-07   21.0000        22.6200        169.1594       1188.0979      
126.00    1.508140e-07   2.238720e-07   21.0000        22.6200        169.1594       1188.0979      
127.00    1.569758e-07   2.676090e-07   21.0000        22.6200        169.1594       1188.0979      
128.00    1.633893e-07   2.483130e-07   21.0000        22.6200        169.1594       1188.0979      
129.00    1.700646e-07   2.851020e-07   21.0000        22.6200        169.1594       1188.0979      
130.00    1.770125e-07   2.722700e-07   21.0000        22.6200        169.1594       1188.0979      
131.00    1.842441e-07   2.834650e-07   21.0000        22.6200        169.1594       1188.0979      
132.00    1.917710e-07   3.408000e-07   21.0000        22.6200        169.1594       1188.0979      
133.00    1.996052e-07   3.144130e-07   21.0000        22.6200        169.1594       1188.0979      
CPU TIME: 0.0122 seconds.
