Time      Power          Hist_Power     FR_Position    CR_Position    RHO            InsertRho      
28.00     2.052680e-09   2.317400e-09   8.0000         22.6300        29.4282        1048.3667      
29.00     2.063230e-09   1.531090e-09   8.0000         22.6300        29.4282        1048.3667      
30.00     2.073655e-09   2.225870e-09   8.0000         22.6300        29.4282        1048.3667      
31.00     2.083971e-09   1.513560e-09   8.0000         22.6300        29.4282        1048.3667      
32.00     2.094192e-09   2.162720e-09   8.0000         22.6300        29.4282        1048.3667      
33.00     2.104330e-09   2.357760e-09   8.0000         22.6300        29.4282        1048.3667      
34.00     2.114395e-09   2.030020e-09   8.0000         22.6300        29.4282        1048.3667      
35.00     2.124398e-09   2.511890e-09   8.0000         22.6300        29.4282        1048.3667      
36.00     2.134346e-09   1.348960e-09   8.0000         22.6300        29.4282        1048.3667      
37.00     2.144246e-09   2.225870e-09   8.0000         22.6300        29.4282        1048.3667      
38.00     2.154106e-09   2.483130e-09   8.0000         22.6300        29.4282        1048.3667      
39.00     2.163932e-09   2.041740e-09   8.0000         22.6300        29.4282        1048.3667      
40.00     2.173728e-09   2.555640e-09   8.0000         22.6300        29.4282        1048.3667      
41.00     2.183500e-09   1.798870e-09   8.0000         22.6300        29.4282        1048.3667      
42.00     2.193253e-09   2.317400e-09   8.0000         22.6300        29.4282        1048.3667      
43.00     2.202989e-09   1.778280e-09   8.0000         22.6300        29.4282        1048.3667      
44.01     2.212810e-09   2.223336e-09   8.0000         22.6300        29.4282        1048.3667      
45.01     2.222525e-09   1.973831e-09   8.0000         22.6300        29.4282        1048.3667      
46.01     2.232235e-09   2.116902e-09   8.0000         22.6300        29.4282        1048.3667      
47.01     2.241942e-09   2.445039e-09   8.0000         22.6300        29.4282        1048.3667      
48.01     2.251648e-09   1.495420e-09   8.0000         22.6300        29.4282        1048.3667      
49.01     2.261357e-09   2.260191e-09   8.0000         22.6300        29.4282        1048.3667      
50.01     2.271070e-09   1.823890e-09   8.0000         22.6300        29.4282        1048.3667      
51.01     2.280789e-09   2.230704e-09   8.0000         22.6300        29.4282        1048.3667      
52.01     2.290517e-09   1.445415e-09   8.0000         22.6300        29.4282        1048.3667      
53.01     2.300256e-09   2.269221e-09   8.0000         22.6300        29.4282        1048.3667      
54.01     2.310006e-09   2.718647e-09   8.0000         22.6300        29.4282        1048.3667      
55.01     2.319770e-09   2.318632e-09   8.0000         22.6300        29.4282        1048.3667      
56.01     2.329549e-09   2.436514e-09   8.0000         22.6300        29.4282        1048.3667      
57.01     2.339344e-09   2.033986e-09   8.0000         22.6300        29.4282        1048.3667      
58.01     2.349157e-09   2.417743e-09   8.0000         22.6300        29.4282        1048.3667      
59.01     2.358989e-09   1.548108e-09   8.0000         22.6300        29.4282        1048.3667      
60.01     2.368841e-09   2.362366e-09   8.0000         22.6300        29.4282        1048.3667      
61.01     2.378714e-09   2.813774e-09   8.0000         22.6300        29.4282        1048.3667      
62.01     2.388610e-09   2.359886e-09   8.0000         22.6300        29.4282        1048.3667      
63.01     2.398528e-09   2.568138e-09   8.0000         22.6300        29.4282        1048.3667      
64.01     2.408471e-09   2.345619e-09   8.0000         22.6300        29.4282        1048.3667      
65.01     2.418439e-09   2.475379e-09   8.0000         22.6300        29.4282        1048.3667      
66.01     2.428432e-09   1.717121e-09   8.0000         22.6300        29.4282        1048.3667      
67.01     2.438452e-09   2.612059e-09   8.0000         22.6300        29.4282        1048.3667      
68.01     2.448499e-09   2.306168e-09   8.0000         22.6300        29.4282        1048.3667      
69.01     2.458574e-09   2.509680e-09   8.0000         22.6300        29.4282        1048.3667      
70.01     2.468678e-09   2.293371e-09   8.0000         22.6300        29.4282        1048.3667      
71.01     2.478811e-09   2.534181e-09   8.0000         22.6300        29.4282        1048.3667      
72.01     2.488974e-09   1.868444e-09   8.0000         22.6300        29.4282        1048.3667      
73.00     2.499066e-09   2.497470e-09   8.0000         22.6300        29.4282        1048.3667      
74.00     2.509290e-09   1.717910e-09   8.0000         22.6300        29.4282        1048.3667      
75.00     2.519546e-09   2.540970e-09   8.0000         22.6300        29.4282        1048.3667      
76.00     2.529834e-09   1.650060e-09   8.0000         22.6300        29.4282        1048.3667      
77.00     2.540154e-09   2.497470e-09   8.0000         22.6300        29.4282        1048.3667      
78.00     2.550508e-09   2.238720e-09   8.0000         22.6300        29.4282        1048.3667      
79.00     2.560895e-09   2.615170e-09   8.0000         22.6300        29.4282        1048.3667      
80.00     2.571316e-09   2.900680e-09   8.0000         22.6300        29.4282        1048.3667      
81.00     2.581771e-09   2.585240e-09   8.0000         22.6300        29.4282        1048.3667      
82.00     2.592261e-09   1.778280e-09   8.0000         22.6300        29.4282        1048.3667      
83.00     2.602786e-09   2.600160e-09   8.0000         22.6300        29.4282        1048.3667      
84.00     2.613347e-09   2.006780e-09   8.0000         22.6300        29.4282        1048.3667      
85.00     2.623943e-09   2.676090e-09   8.0000         22.6300        29.4282        1048.3667      
86.00     2.634576e-09   2.330770e-09   8.0000         22.6300        29.4282        1048.3667      
87.00     2.645246e-09   2.570400e-09   8.0000         22.6300        29.4282        1048.3667      
88.00     2.655952e-09   3.108140e-09   8.0000         22.6300        29.4282        1048.3667      
89.00     2.666696e-09   2.660730e-09   8.0000         22.6300        29.4282        1048.3667      
90.00     2.677477e-09   3.368990e-09   8.0000         22.6300        29.4282        1048.3667      
91.00     2.688296e-09   2.645450e-09   8.0000         22.6300        29.4282        1048.3667      
92.00     2.699154e-09   3.090300e-09   8.0000         22.6300        29.4282        1048.3667      
93.00     2.710050e-09   2.615170e-09   8.0000         22.6300        29.4282        1048.3667      
94.00     2.720984e-09   2.137960e-09   8.0000         22.6300        29.4282        1048.3667      
95.00     2.731958e-09   2.630270e-09   8.0000         22.6300        29.4282        1048.3667      
96.00     2.742972e-09   3.054920e-09   8.0000         22.6300        29.4282        1048.3667      
97.00     2.754024e-09   2.707070e-09   8.0000         22.6300        29.4282        1048.3667      
98.00     2.765117e-09   3.349650e-09   8.0000         22.6300        29.4282        1048.3667      
99.00     2.776250e-09   2.738420e-09   8.0000         22.6300        29.4282        1048.3667      
100.00    2.787424e-09   3.292310e-09   8.0000         22.6300        29.4282        1048.3667      
101.00    2.798638e-09   2.818380e-09   8.0000         22.6300        29.4282        1048.3667      
102.00    2.809893e-09   3.388440e-09   8.0000         22.6300        29.4282        1048.3667      
103.00    2.821189e-09   2.770130e-09   8.0000         22.6300        29.4282        1048.3667      
104.00    2.832527e-09   1.872840e-09   8.0000         22.6300        29.4282        1048.3667      
105.00    2.843907e-09   2.786120e-09   8.0000         22.6300        29.4282        1048.3667      
106.00    2.855328e-09   1.862090e-09   8.0000         22.6300        29.4282        1048.3667      
107.00    2.866792e-09   2.884030e-09   8.0000         22.6300        29.4282        1048.3667      
108.00    2.878298e-09   2.676090e-09   8.0000         22.6300        29.4282        1048.3667      
109.00    2.889847e-09   3.019950e-09   8.0000         22.6300        29.4282        1048.3667      
110.00    2.901439e-09   2.137960e-09   8.0000         22.6300        29.4282        1048.3667      
111.00    2.913074e-09   2.968250e-09   8.0000         22.6300        29.4282        1048.3667      
112.00    2.924753e-09   2.385060e-09   8.0000         22.6300        29.4282        1048.3667      
113.00    2.936475e-09   2.900680e-09   8.0000         22.6300        29.4282        1048.3667      
114.00    2.948241e-09   2.660730e-09   8.0000         22.6300        29.4282        1048.3667      
115.00    2.960051e-09   2.884030e-09   8.0000         22.6300        29.4282        1048.3667      
116.00    2.971905e-09   2.225870e-09   8.0000         22.6300        29.4282        1048.3667      
117.00    2.983804e-09   3.002620e-09   8.0000         22.6300        29.4282        1048.3667      
118.00    2.995748e-09   2.150310e-09   8.0000         22.6300        29.4282        1048.3667      
119.00    3.007736e-09   3.002620e-09   8.0000         22.6300        29.4282        1048.3667      
120.00    3.019770e-09   2.018370e-09   8.0000         22.6300        29.4282        1048.3667      
121.00    3.031850e-09   3.198900e-09   8.0000         22.6300        29.4282        1048.3667      
122.00    3.043975e-09   2.125690e-09   8.0000         22.6300        29.4282        1048.3667      
123.00    3.056146e-09   3.235940e-09   8.0000         22.6300        29.4282        1048.3667      
124.00    3.068363e-09   2.137960e-09   8.0000         22.6300        29.4282        1048.3667      
125.00    3.080626e-09   3.198900e-09   8.0000         22.6300        29.4282        1048.3667      
126.00    3.092936e-09   2.884030e-09   8.0000         22.6300        29.4282        1048.3667      
127.00    3.105293e-09   3.292310e-09   8.0000         22.6300        29.4282        1048.3667      
128.00    3.117697e-09   2.540970e-09   8.0000         22.6300        29.4282        1048.3667      
129.00    3.130148e-09   3.198900e-09   8.0000         22.6300        29.4282        1048.3667      
130.00    3.142646e-09   2.317400e-09   8.0000         22.6300        29.4282        1048.3667      
131.00    3.155192e-09   3.330430e-09   8.0000         22.6300        29.4282        1048.3667      
132.00    3.167787e-09   2.101360e-09   8.0000         22.6300        29.4282        1048.3667      
133.00    3.180429e-09   3.235940e-09   8.0000         22.6300        29.4282        1048.3667      
134.00    3.193119e-09   3.388440e-09   8.0000         22.6300        29.4282        1048.3667      
135.00    3.205858e-09   3.180530e-09   8.0000         22.6300        29.4282        1048.3667      
136.00    3.218646e-09   2.251650e-09   8.0000         22.6300        29.4282        1048.3667      
137.00    3.231483e-09   3.180530e-09   8.0000         22.6300        29.4282        1048.3667      
138.00    3.244369e-09   2.290870e-09   8.0000         22.6300        29.4282        1048.3667      
139.00    3.257305e-09   3.235940e-09   8.0000         22.6300        29.4282        1048.3667      
140.00    3.270290e-09   4.004060e-09   8.0000         22.6300        29.4282        1048.3667      
141.00    3.283325e-09   3.217360e-09   8.0000         22.6300        29.4282        1048.3667      
142.00    3.296411e-09   3.981070e-09   8.0000         22.6300        29.4282        1048.3667      
143.00    3.309546e-09   3.368990e-09   8.0000         22.6300        29.4282        1048.3667      
144.00    3.322732e-09   3.589220e-09   8.0000         22.6300        29.4282        1048.3667      
145.00    3.335969e-09   3.235940e-09   8.0000         22.6300        29.4282        1048.3667      
146.00    3.349257e-09   3.548130e-09   8.0000         22.6300        29.4282        1048.3667      
147.00    3.362597e-09   3.349650e-09   8.0000         22.6300        29.4282        1048.3667      
148.00    3.375987e-09   3.736800e-09   8.0000         22.6300        29.4282        1048.3667      
149.00    3.389430e-09   2.585240e-09   8.0000         22.6300        29.4282        1048.3667      
150.00    3.402924e-09   3.589220e-09   8.0000         22.6300        29.4282        1048.3667      
151.00    3.416470e-09   2.511890e-09   8.0000         22.6300        29.4282        1048.3667      
152.00    3.430069e-09   3.487390e-09   8.0000         22.6300        29.4282        1048.3667      
153.00    3.443721e-09   2.707070e-09   8.0000         22.6300        29.4282        1048.3667      
154.00    3.457425e-09   3.447470e-09   8.0000         22.6300        29.4282        1048.3667      
155.00    3.471182e-09   2.540970e-09   8.0000         22.6300        29.4282        1048.3667      
156.00    3.484993e-09   3.349650e-09   8.0000         22.6300        29.4282        1048.3667      
157.00    3.498857e-09   4.441200e-09   8.0000         22.6300        29.4282        1048.3667      
158.00    3.512775e-09   3.507520e-09   8.0000         22.6300        29.4282        1048.3667      
159.00    3.526747e-09   3.780070e-09   8.0000         22.6300        29.4282        1048.3667      
160.01    3.540913e-09   3.315350e-09   8.0000         22.6300        29.4282        1048.3667      
161.01    3.554994e-09   3.707709e-09   8.0000         22.6300        29.4282        1048.3667      
162.01    3.569130e-09   2.959282e-09   8.0000         22.6300        29.4282        1048.3667      
163.01    3.583320e-09   3.746788e-09   8.0000         22.6300        29.4282        1048.3667      
164.01    3.597566e-09   2.611526e-09   8.0000         22.6300        29.4282        1048.3667      
165.01    3.611867e-09   3.737451e-09   8.0000         22.6300        29.4282        1048.3667      
166.01    3.626224e-09   3.801455e-09   8.0000         22.6300        29.4282        1048.3667      
167.01    3.640637e-09   3.764690e-09   8.0000         22.6300        29.4282        1048.3667      
168.01    3.655105e-09   4.383185e-09   8.0000         22.6300        29.4282        1048.3667      
169.01    3.669630e-09   3.664602e-09   8.0000         22.6300        29.4282        1048.3667      
170.01    3.684212e-09   2.859450e-09   8.0000         22.6300        29.4282        1048.3667      
171.01    3.698850e-09   3.703863e-09   8.0000         22.6300        29.4282        1048.3667      
172.01    3.713545e-09   4.665652e-09   8.0000         22.6300        29.4282        1048.3667      
173.01    3.728298e-09   3.515103e-09   8.0000         22.6300        29.4282        1048.3667      
174.01    3.743108e-09   4.260082e-09   8.0000         22.6300        29.4282        1048.3667      
175.01    3.757976e-09   3.697828e-09   8.0000         22.6300        29.4282        1048.3667      
176.01    3.772902e-09   4.070002e-09   8.0000         22.6300        29.4282        1048.3667      
177.01    3.787886e-09   3.696672e-09   8.0000         22.6300        29.4282        1048.3667      
178.01    3.802929e-09   3.954119e-09   8.0000         22.6300        29.4282        1048.3667      
179.01    3.818030e-09   3.554576e-09   8.0000         22.6300        29.4282        1048.3667      
180.01    3.833190e-09   4.181914e-09   8.0000         22.6300        29.4282        1048.3667      
181.01    3.848410e-09   3.118268e-09   8.0000         22.6300        29.4282        1048.3667      
182.01    3.863689e-09   4.107954e-09   8.0000         22.6300        29.4282        1048.3667      
183.01    3.879028e-09   2.830700e-09   8.0000         22.6300        29.4282        1048.3667      
184.01    3.894426e-09   4.043220e-09   8.0000         22.6300        29.4282        1048.3667      
185.01    3.909885e-09   3.337864e-09   8.0000         22.6300        29.4282        1048.3667      
186.01    3.925404e-09   4.063965e-09   8.0000         22.6300        29.4282        1048.3667      
187.01    3.940985e-09   3.098979e-09   8.0000         22.6300        29.4282        1048.3667      
188.01    3.956626e-09   3.948492e-09   8.0000         22.6300        29.4282        1048.3667      
189.01    3.972328e-09   2.995567e-09   8.0000         22.6300        29.4282        1048.3667      
190.01    3.988091e-09   4.006189e-09   8.0000         22.6300        29.4282        1048.3667      
191.01    4.003917e-09   4.214383e-09   8.0000         22.6300        29.4282        1048.3667      
192.01    4.019804e-09   3.970518e-09   8.0000         22.6300        29.4282        1048.3667      
193.01    4.035754e-09   5.175249e-09   8.0000         22.6300        29.4282        1048.3667      
194.01    4.051766e-09   3.922198e-09   8.0000         22.6300        29.4282        1048.3667      
195.01    4.067841e-09   4.833575e-09   8.0000         22.6300        29.4282        1048.3667      
196.01    4.083979e-09   4.017624e-09   8.0000         22.6300        29.4282        1048.3667      
197.01    4.100180e-09   3.082572e-09   8.0000         22.6300        29.4282        1048.3667      
198.01    4.116444e-09   4.064323e-09   8.0000         22.6300        29.4282        1048.3667      
199.01    4.132773e-09   3.135323e-09   8.0000         22.6300        29.4282        1048.3667      
200.01    4.149165e-09   4.039942e-09   8.0000         22.6300        29.4282        1048.3667      
201.01    4.165622e-09   3.015498e-09   8.0000         22.6300        29.4282        1048.3667      
202.01    4.182143e-09   4.279689e-09   8.0000         22.6300        29.4282        1048.3667      
203.01    4.198729e-09   3.227844e-09   8.0000         22.6300        29.4282        1048.3667      
204.01    4.215381e-09   4.266794e-09   8.0000         22.6300        29.4282        1048.3667      
205.01    4.232097e-09   4.363678e-09   8.0000         22.6300        29.4282        1048.3667      
206.01    4.248879e-09   4.209674e-09   8.0000         22.6300        29.4282        1048.3667      
207.01    4.265728e-09   3.495917e-09   8.0000         22.6300        29.4282        1048.3667      
208.01    4.282642e-09   4.329812e-09   8.0000         22.6300        29.4282        1048.3667      
209.01    4.299623e-09   3.321349e-09   8.0000         22.6300        29.4282        1048.3667      
210.01    4.316670e-09   4.305151e-09   8.0000         22.6300        29.4282        1048.3667      
211.01    4.333784e-09   3.323382e-09   8.0000         22.6300        29.4282        1048.3667      
212.01    4.350966e-09   4.507454e-09   8.0000         22.6300        29.4282        1048.3667      
213.01    4.368215e-09   3.418588e-09   8.0000         22.6300        29.4282        1048.3667      
214.01    4.385532e-09   4.459972e-09   8.0000         22.6300        29.4282        1048.3667      
215.01    4.402917e-09   3.787455e-09   8.0000         22.6300        29.4282        1048.3667      
216.01    4.420371e-09   4.512957e-09   8.0000         22.6300        29.4282        1048.3667      
217.01    4.437893e-09   3.964084e-09   8.0000         22.6300        29.4282        1048.3667      
218.01    4.455484e-09   4.536144e-09   8.0000         22.6300        29.4282        1048.3667      
219.01    4.473144e-09   3.701502e-09   8.0000         22.6300        29.4282        1048.3667      
220.01    4.490873e-09   4.431662e-09   8.0000         22.6300        29.4282        1048.3667      
221.01    4.508673e-09   3.497963e-09   8.0000         22.6300        29.4282        1048.3667      
222.01    4.526542e-09   4.536572e-09   8.0000         22.6300        29.4282        1048.3667      
223.01    4.544482e-09   3.747849e-09   8.0000         22.6300        29.4282        1048.3667      
224.01    4.562492e-09   4.830243e-09   8.0000         22.6300        29.4282        1048.3667      
225.01    4.580573e-09   3.705507e-09   8.0000         22.6300        29.4282        1048.3667      
226.01    4.598725e-09   4.829611e-09   8.0000         22.6300        29.4282        1048.3667      
227.01    4.616949e-09   3.642611e-09   8.0000         22.6300        29.4282        1048.3667      
228.01    4.635245e-09   4.811763e-09   8.0000         22.6300        29.4282        1048.3667      
229.01    4.653612e-09   4.600275e-09   8.0000         22.6300        29.4282        1048.3667      
230.01    4.672052e-09   4.890499e-09   8.0000         22.6300        29.4282        1048.3667      
231.01    4.690564e-09   4.175142e-09   8.0000         22.6300        29.4282        1048.3667      
232.01    4.709150e-09   4.805831e-09   8.0000         22.6300        29.4282        1048.3667      
233.01    4.727808e-09   4.013564e-09   8.0000         22.6300        29.4282        1048.3667      
234.01    4.746541e-09   4.944766e-09   8.0000         22.6300        29.4282        1048.3667      
235.01    4.765346e-09   3.991378e-09   8.0000         22.6300        29.4282        1048.3667      
236.01    4.784226e-09   5.002256e-09   8.0000         22.6300        29.4282        1048.3667      
237.01    4.803181e-09   4.062095e-09   8.0000         22.6300        29.4282        1048.3667      
238.01    4.822210e-09   5.215031e-09   8.0000         22.6300        29.4282        1048.3667      
239.01    4.841314e-09   4.928979e-09   8.0000         22.6300        29.4282        1048.3667      
240.01    4.860493e-09   5.215602e-09   8.0000         22.6300        29.4282        1048.3667      
241.01    4.879748e-09   4.986063e-09   8.0000         22.6300        29.4282        1048.3667      
242.01    4.899079e-09   5.275131e-09   8.0000         22.6300        29.4282        1048.3667      
243.01    4.918486e-09   4.953094e-09   8.0000         22.6300        29.4282        1048.3667      
244.01    4.937970e-09   4.815051e-09   8.0000         22.6300        29.4282        1048.3667      
245.01    4.957530e-09   4.919213e-09   8.0000         22.6300        29.4282        1048.3667      
246.01    4.977168e-09   4.248728e-09   8.0000         22.6300        29.4282        1048.3667      
247.01    4.996882e-09   4.973783e-09   8.0000         22.6300        29.4282        1048.3667      
248.01    5.016675e-09   4.060908e-09   8.0000         22.6300        29.4282        1048.3667      
249.01    5.036546e-09   5.093114e-09   8.0000         22.6300        29.4282        1048.3667      
250.01    5.056495e-09   4.498393e-09   8.0000         22.6300        29.4282        1048.3667      
251.01    5.076523e-09   5.072606e-09   8.0000         22.6300        29.4282        1048.3667      
252.01    5.096630e-09   5.338275e-09   8.0000         22.6300        29.4282        1048.3667      
253.01    5.116816e-09   5.222005e-09   8.0000         22.6300        29.4282        1048.3667      
254.01    5.137082e-09   5.620879e-09   8.0000         22.6300        29.4282        1048.3667      
255.01    5.157427e-09   5.357827e-09   8.0000         22.6300        29.4282        1048.3667      
256.01    5.177853e-09   4.133165e-09   8.0000         22.6300        29.4282        1048.3667      
257.01    5.198360e-09   5.332068e-09   8.0000         22.6300        29.4282        1048.3667      
258.01    5.218947e-09   4.605310e-09   8.0000         22.6300        29.4282        1048.3667      
259.01    5.239616e-09   5.396567e-09   8.0000         22.6300        29.4282        1048.3667      
260.01    5.260366e-09   4.936709e-09   8.0000         22.6300        29.4282        1048.3667      
261.01    5.281199e-09   5.982682e-09   8.0000         22.6300        29.4282        1048.3667      
262.01    5.302113e-09   5.169371e-09   8.0000         22.6300        29.4282        1048.3667      
263.01    5.323110e-09   6.262209e-09   8.0000         22.6300        29.4282        1048.3667      
264.01    5.344190e-09   5.171576e-09   8.0000         22.6300        29.4282        1048.3667      
265.01    5.365353e-09   6.482277e-09   8.0000         22.6300        29.4282        1048.3667      
266.01    5.386599e-09   5.354881e-09   8.0000         22.6300        29.4282        1048.3667      
267.01    5.407930e-09   6.865085e-09   8.0000         22.6300        29.4282        1048.3667      
268.01    5.429345e-09   5.541843e-09   8.0000         22.6300        29.4282        1048.3667      
269.01    5.450844e-09   6.985321e-09   8.0000         22.6300        29.4282        1048.3667      
270.01    5.472428e-09   5.681190e-09   8.0000         22.6300        29.4282        1048.3667      
271.01    5.494097e-09   4.960545e-09   8.0000         22.6300        29.4282        1048.3667      
272.01    5.515852e-09   5.557463e-09   8.0000         22.6300        29.4282        1048.3667      
273.01    5.537693e-09   5.403866e-09   8.0000         22.6300        29.4282        1048.3667      
274.01    5.559620e-09   5.655880e-09   8.0000         22.6300        29.4282        1048.3667      
275.01    5.581634e-09   5.657531e-09   8.0000         22.6300        29.4282        1048.3667      
276.01    5.603734e-09   5.819705e-09   8.0000         22.6300        29.4282        1048.3667      
277.01    5.625922e-09   5.698095e-09   8.0000         22.6300        29.4282        1048.3667      
278.01    5.648198e-09   6.634863e-09   8.0000         22.6300        29.4282        1048.3667      
279.01    5.670561e-09   5.636359e-09   8.0000         22.6300        29.4282        1048.3667      
280.01    5.693013e-09   6.906671e-09   8.0000         22.6300        29.4282        1048.3667      
281.01    5.715554e-09   5.772714e-09   8.0000         22.6300        29.4282        1048.3667      
282.01    5.738183e-09   7.567466e-09   8.0000         22.6300        29.4282        1048.3667      
283.01    5.760902e-09   5.769300e-09   8.0000         22.6300        29.4282        1048.3667      
284.01    5.783711e-09   7.232172e-09   8.0000         22.6300        29.4282        1048.3667      
285.01    5.806610e-09   6.041640e-09   8.0000         22.6300        29.4282        1048.3667      
286.01    5.829599e-09   7.612841e-09   8.0000         22.6300        29.4282        1048.3667      
287.01    5.852679e-09   5.946885e-09   8.0000         22.6300        29.4282        1048.3667      
288.01    5.875851e-09   4.992163e-09   8.0000         22.6300        29.4282        1048.3667      
289.01    5.899114e-09   5.879964e-09   8.0000         22.6300        29.4282        1048.3667      
290.01    5.922468e-09   5.048612e-09   8.0000         22.6300        29.4282        1048.3667      
291.01    5.945916e-09   5.820696e-09   8.0000         22.6300        29.4282        1048.3667      
292.01    5.969455e-09   5.791403e-09   8.0000         22.6300        29.4282        1048.3667      
293.01    5.993088e-09   6.171511e-09   8.0000         22.6300        29.4282        1048.3667      
294.01    6.016814e-09   6.716459e-09   8.0000         22.6300        29.4282        1048.3667      
295.01    6.040634e-09   6.179713e-09   8.0000         22.6300        29.4282        1048.3667      
296.01    6.064548e-09   7.528823e-09   8.0000         22.6300        29.4282        1048.3667      
297.01    6.088557e-09   6.191714e-09   8.0000         22.6300        29.4282        1048.3667      
298.01    6.112660e-09   5.227430e-09   8.0000         22.6300        29.4282        1048.3667      
299.01    6.136859e-09   6.156171e-09   8.0000         22.6300        29.4282        1048.3667      
300.01    6.161153e-09   5.198493e-09   8.0000         22.6300        29.4282        1048.3667      
301.01    6.185544e-09   6.229615e-09   8.0000         22.6300        29.4282        1048.3667      
302.01    6.210030e-09   5.473797e-09   8.0000         22.6300        29.4282        1048.3667      
303.01    6.234614e-09   6.445063e-09   8.0000         22.6300        29.4282        1048.3667      
304.01    6.259295e-09   5.319578e-09   8.0000         22.6300        29.4282        1048.3667      
305.01    6.284073e-09   6.375048e-09   8.0000         22.6300        29.4282        1048.3667      
306.01    6.308949e-09   5.631741e-09   8.0000         22.6300        29.4282        1048.3667      
307.01    6.333924e-09   6.448533e-09   8.0000         22.6300        29.4282        1048.3667      
308.01    6.358997e-09   5.665390e-09   8.0000         22.6300        29.4282        1048.3667      
309.01    6.384169e-09   6.602876e-09   8.0000         22.6300        29.4282        1048.3667      
310.01    6.409441e-09   6.204848e-09   8.0000         22.6300        29.4282        1048.3667      
311.01    6.434736e-09   6.527656e-09   7.9945         22.6300        29.4041        1048.3426      
312.01    6.435508e-09   6.169229e-09   7.4456         22.6300        26.9988        1045.9373      
313.01    6.434754e-09   6.493447e-09   7.0057         22.6300        25.0711        1044.0096      
314.01    6.430694e-09   6.466534e-09   6.5735         22.6300        23.1772        1042.1157      
315.01    6.413626e-09   7.444801e-09   5.9256         22.6300        20.3381        1039.2766      
316.01    6.400205e-09   6.363823e-09   5.4835         22.6300        18.4008        1037.3393      
317.01    6.375248e-09   8.108686e-09   4.8357         22.6300        15.5621        1034.5006      
318.01    6.354976e-09   6.177152e-09   4.4057         22.6300        13.6779        1032.6163      
319.01    6.333094e-09   7.276414e-09   3.9738         22.6300        11.8270        1030.7654      
320.01    6.310617e-09   6.299869e-09   3.3589         22.6300        10.1111        1029.0496      
321.01    6.300191e-09   5.349555e-09   3.2500         22.6300        9.8073         1028.7457      
322.01    6.294458e-09   6.337179e-09   3.2500         22.6300        9.8073         1028.7457      
323.01    6.290422e-09   5.474544e-09   3.2500         22.6300        9.8073         1028.7457      
324.01    6.287624e-09   6.524881e-09   3.2486         22.6300        9.8034         1028.7418      
325.01    6.282038e-09   5.894121e-09   3.1058         22.6300        9.4049         1028.3433      
326.01    6.268819e-09   6.456169e-09   2.6878         22.6300        8.2385         1027.1770      
327.01    6.259075e-09   6.420223e-09   2.4700         22.6300        7.6307         1026.5692      
328.01    6.255085e-09   6.490541e-09   2.4700         22.6300        7.6307         1026.5692      
329.01    6.252283e-09   6.177573e-09   2.4700         22.6300        7.6307         1026.5692      
330.01    6.250303e-09   7.316627e-09   2.4700         22.6300        7.6307         1026.5692      
